INFO   08:33:06 : Id:315180531461; 休眠电流:0.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:11:41 : Id:315180531066; 休眠电流:4.00uA; 接收电流:22.10mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:12:25 : Id:315180531292; 休眠电流:4.00uA; 接收电流:22.01mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:12:46 : Id:315180531138; 休眠电流:3.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:13:11 : Id:315180531141; 休眠电流:5.00uA; 接收电流:21.92mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:14:30 : Id:315180531013; 休眠电流:3.33uA; 接收电流:22.14mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:15:10 : Id:315180531343; 休眠电流:4.00uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:15:45 : Id:315180531299; 休眠电流:4.00uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:33:02 : Id:315180531453; 休眠电流:3.00uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:33:32 : Id:315180530912; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.37V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:33:57 : Id:315180531280; 休眠电流:3.33uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:34:17 : Id:315180531071; 休眠电流:4.00uA; 接收电流:22.07mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:34:45 : Id:315180530997; 休眠电流:4.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:35:03 : Id:315180530887; 休眠电流:4.00uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:35:20 : Id:315180531331; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:35:39 : Id:315180530889; 休眠电流:3.67uA; 接收电流:22.31mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:35:58 : Id:315180530685; 休眠电流:3.33uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:36:16 : Id:315180531167; 休眠电流:4.33uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:36:40 : Id:315180531101; 休眠电流:3.00uA; 接收电流:22.12mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:36:58 : Id:315180531234; 休眠电流:4.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:37:15 : Id:315180531530; 休眠电流:3.33uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:37:33 : Id:315180531113; 休眠电流:3.33uA; 接收电流:22.17mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:37:50 : Id:315180531096; 休眠电流:3.33uA; 接收电流:22.48mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:38:08 : Id:315180531109; 休眠电流:3.00uA; 接收电流:22.04mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:38:27 : Id:315180531072; 休眠电流:4.00uA; 接收电流:21.91mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:38:44 : Id:315180530741; 休眠电流:3.00uA; 接收电流:22.67mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:39:26 : Id:315180531622; 休眠电流:4.00uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:39:48 : Id:315180530884; 休眠电流:4.00uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:40:07 : Id:315180530993; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:40:32 : Id:315180531165; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:40:49 : Id:315180530902; 休眠电流:4.00uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:41:06 : Id:315180530732; 休眠电流:3.33uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:41:36 : Id:315180531043; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:41:56 : Id:315180531214; 休眠电流:0.00uA; 接收电流:22.08mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:42:07 : Id:315180531214; 休眠电流:0.00uA; 接收电流:21.99mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:42:19 : Id:315180531214; 休眠电流:3.33uA; 接收电流:22.09mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:42:36 : Id:315180531132; 休眠电流:3.67uA; 接收电流:22.18mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:42:52 : Id:315180531148; 休眠电流:3.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:43:14 : Id:315180531095; 休眠电流:4.00uA; 接收电流:22.21mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:43:33 : Id:315180531310; 休眠电流:3.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:43:54 : Id:315180531018; 休眠电流:3.00uA; 接收电流:22.10mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:44:19 : Id:315180531303; 休眠电流:4.00uA; 接收电流:22.05mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:44:36 : Id:315180531618; 休眠电流:3.67uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:44:54 : Id:315180531489; 休眠电流:4.67uA; 接收电流:22.14mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:45:15 : Id:315180531802; 休眠电流:3.33uA; 接收电流:22.25mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:45:33 : Id:315180531431; 休眠电流:0.00uA; 接收电流:22.28mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:45:44 : Id:315180531431; 休眠电流:0.00uA; 接收电流:22.40mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:46:01 : Id:315180531431; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:46:19 : Id:315180531028; 休眠电流:3.33uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:46:40 : Id:315180531081; 休眠电流:0.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:46:56 : Id:315180531081; 休眠电流:4.33uA; 接收电流:22.41mA; 电压:3.35V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:47:17 : Id:315180531301; 休眠电流:4.00uA; 接收电流:22.08mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:47:34 : Id:315180531030; 休眠电流:3.33uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:47:54 : Id:315180530882; 休眠电流:3.33uA; 接收电流:22.12mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:48:16 : Id:315180531288; 休眠电流:3.67uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:48:36 : Id:315180531189; 休眠电流:0.00uA; 接收电流:21.97mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:48:44 : Id:315180531189; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:49:01 : Id:315180531189; 休眠电流:3.00uA; 接收电流:21.97mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:49:20 : Id:315180531089; 休眠电流:0.00uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:49:32 : Id:315180531089; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:49:52 : Id:315180530843; 休眠电流:3.33uA; 接收电流:22.09mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:50:11 : Id:315180531217; 休眠电流:0.00uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:50:27 : Id:315180531217; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:50:45 : Id:315180531154; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:51:05 : Id:315180531282; 休眠电流:0.00uA; 接收电流:22.57mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:51:17 : Id:315180531282; 休眠电流:3.67uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:51:33 : Id:315180530936; 休眠电流:0.00uA; 接收电流:21.98mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:51:46 : Id:315180530936; 休眠电流:4.00uA; 接收电流:21.96mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:52:06 : Id:315180530863; 休眠电流:0.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:52:18 : Id:315180530863; 休眠电流:4.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:52:34 : Id:315180530914; 休眠电流:3.00uA; 接收电流:21.81mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:52:50 : Id:315180531321; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:53:11 : Id:315180531195; 休眠电流:0.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:53:21 : Id:315180531195; 休眠电流:0.00uA; 接收电流:22.26mA; 电压:3.43V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:53:33 : Id:315180531195; 休眠电流:3.67uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:53:52 : Id:315180531062; 休眠电流:0.00uA; 接收电流:22.18mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:54:08 : Id:315180531062; 休眠电流:3.00uA; 接收电流:22.15mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:54:30 : Id:315180531037; 休眠电流:4.00uA; 接收电流:21.95mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:54:47 : Id:315180530869; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:55:03 : Id:315180531274; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:55:25 : Id:315180530893; 休眠电流:4.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:55:41 : Id:315180531153; 休眠电流:4.00uA; 接收电流:22.25mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:56:02 : Id:315180531086; 休眠电流:4.00uA; 接收电流:22.01mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:56:19 : Id:315180531341; 休眠电流:4.00uA; 接收电流:22.00mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:56:36 : Id:315180530740; 休眠电流:4.00uA; 接收电流:22.18mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:56:53 : Id:315180531147; 休眠电流:4.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:57:09 : Id:315180530982; 休眠电流:3.33uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:57:25 : Id:315180531235; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:57:40 : Id:315180530945; 休眠电流:3.33uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:57:59 : Id:315180531080; 休眠电流:4.00uA; 接收电流:22.18mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:58:19 : Id:315180530956; 休眠电流:3.67uA; 接收电流:21.88mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:58:35 : Id:315180531279; 休眠电流:4.00uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:58:53 : Id:315180531206; 休眠电流:4.00uA; 接收电流:22.10mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:59:13 : Id:315180530996; 休眠电流:0.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   14:59:29 : Id:315180530996; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   14:59:46 : Id:315180531225; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:00:03 : Id:315180530886; 休眠电流:3.33uA; 接收电流:22.09mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:00:25 : Id:315180531533; 休眠电流:4.00uA; 接收电流:22.11mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:00:43 : Id:315180531287; 休眠电流:3.67uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:01:05 : Id:315180530734; 休眠电流:3.67uA; 接收电流:22.09mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:01:26 : Id:315180531181; 休眠电流:3.67uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:01:46 : Id:315180531339; 休眠电流:0.00uA; 接收电流:21.99mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:01:57 : Id:315180531339; 休眠电流:0.00uA; 接收电流:21.99mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:02:13 : Id:315180531339; 休眠电流:3.67uA; 接收电流:21.99mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:02:33 : Id:315180530955; 休眠电流:4.00uA; 接收电流:21.78mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:02:53 : Id:315180531105; 休眠电流:0.00uA; 接收电流:22.22mA; 电压:3.36V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:03:09 : Id:315180531105; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:03:25 : Id:315180530998; 休眠电流:3.33uA; 接收电流:22.08mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:03:42 : Id:315180531052; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:04:01 : Id:315180531038; 休眠电流:0.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:04:12 : Id:315180531038; 休眠电流:0.00uA; 接收电流:21.94mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:04:30 : Id:315180531038; 休眠电流:0.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:04:45 : Id:315180531038; 休眠电流:0.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:04:58 : Id:315180531038; 休眠电流:4.33uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:05:16 : Id:315180531104; 休眠电流:0.00uA; 接收电流:22.23mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:05:28 : Id:315180531104; 休眠电流:3.67uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:05:48 : Id:315180531201; 休眠电流:4.00uA; 接收电流:22.14mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:06:09 : Id:315180530811; 休眠电流:4.00uA; 接收电流:22.10mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:06:24 : Id:315180531390; 休眠电流:0.00uA; 接收电流:21.90mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:06:35 : Id:315180531390; 休眠电流:0.00uA; 接收电流:21.90mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:06:49 : Id:315180531390; 休眠电流:0.00uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:07:05 : Id:315180531390; 休眠电流:0.00uA; 接收电流:21.90mA; 电压:3.40V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   15:07:21 : Id:315180531390; 休眠电流:3.00uA; 接收电流:21.91mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:07:42 : Id:315180531011; 休眠电流:3.33uA; 接收电流:22.18mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:07:58 : Id:315180531001; 休眠电流:4.00uA; 接收电流:22.16mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:08:19 : Id:315180531200; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:08:36 : Id:315180531169; 休眠电流:4.00uA; 接收电流:22.16mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:08:52 : Id:315180531289; 休眠电流:3.33uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:09:13 : Id:315180530856; 休眠电流:4.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:09:35 : Id:315180531281; 休眠电流:3.33uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:09:57 : Id:315180530736; 休眠电流:4.00uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:10:15 : Id:315180531142; 休眠电流:3.33uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:10:34 : Id:315180530901; 休眠电流:4.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:10:50 : Id:315180530840; 休眠电流:4.00uA; 接收电流:22.77mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:11:08 : Id:315180530911; 休眠电流:4.00uA; 接收电流:22.17mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:11:28 : Id:315180531272; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:11:52 : Id:315180531338; 休眠电流:3.33uA; 接收电流:22.17mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:12:10 : Id:315180530871; 休眠电流:4.00uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:12:32 : Id:315180531436; 休眠电流:4.00uA; 接收电流:22.08mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:12:57 : Id:315180531223; 休眠电流:3.00uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:13:15 : Id:315180530907; 休眠电流:4.00uA; 接收电流:21.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:13:45 : Id:315180519184; 休眠电流:1.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:14:06 : Id:315180530987; 休眠电流:3.33uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:14:24 : Id:315180531215; 休眠电流:3.33uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:14:42 : Id:315180531278; 休眠电流:4.00uA; 接收电流:21.88mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:14:59 : Id:315180531309; 休眠电流:3.33uA; 接收电流:21.87mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:15:18 : Id:315180530904; 休眠电流:4.00uA; 接收电流:22.24mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:15:34 : Id:315180531017; 休眠电流:4.00uA; 接收电流:22.13mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:15:50 : Id:315180531178; 休眠电流:4.00uA; 接收电流:21.97mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:16:06 : Id:315180531163; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:16:23 : Id:315180530988; 休眠电流:4.00uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:16:40 : Id:315180531295; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:17:01 : Id:315180531170; 休眠电流:3.33uA; 接收电流:22.15mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:17:18 : Id:315180531236; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:17:40 : Id:315180531135; 休眠电流:3.33uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:18:19 : Id:315180531023; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:18:35 : Id:315180531049; 休眠电流:3.00uA; 接收电流:22.23mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:18:52 : Id:315180530970; 休眠电流:3.67uA; 接收电流:22.20mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:19:08 : Id:315180530894; 休眠电流:4.00uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:19:25 : Id:315180531290; 休眠电流:4.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:19:42 : Id:315180531134; 休眠电流:3.00uA; 接收电流:21.73mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:20:02 : Id:315180531032; 休眠电流:4.33uA; 接收电流:21.88mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:20:18 : Id:315180530950; 休眠电流:4.00uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:20:35 : Id:315180530920; 休眠电流:4.00uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:20:51 : Id:315180531010; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:21:11 : Id:315180531224; 休眠电流:3.33uA; 接收电流:21.94mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:21:58 : Id:315180531190; 休眠电流:4.00uA; 接收电流:22.32mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:22:15 : Id:315180531022; 休眠电流:3.67uA; 接收电流:22.07mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:22:33 : Id:315180530899; 休眠电流:3.33uA; 接收电流:21.93mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:22:49 : Id:315180530757; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:23:05 : Id:315180531111; 休眠电流:3.00uA; 接收电流:22.27mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:23:27 : Id:315180531126; 休眠电流:3.33uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:23:43 : Id:315180531031; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:24:02 : Id:315180531054; 休眠电流:3.67uA; 接收电流:21.93mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:24:28 : Id:315180530973; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:24:48 : Id:315180530958; 休眠电流:3.67uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   15:25:06 : Id:315180531203; 休眠电流:4.00uA; 接收电流:21.79mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
